DATE,BITCOIN,RIPPLE,ETHEREUM,BITCOIN-CASH,EOS,TETHER,LITECOIN,STELLAR,TRON,BITCOIN-SV,CARDANO,BINANCE-COIN,IOTA,MONERO,DASH,NEM,NEO,ETHEREUM-CLASSIC,MAKER,USD-COIN,ZCASH,WAVES,TEZOS,DOGECOIN,VECHAIN,TRUEUSD,ONTOLOGY,BITCOIN-GOLD,QTUM,ZILLIQA,OMISEGO,0X,CHAINLINK,BASIC-ATTENTION-TOKEN,DECRED,AUGUR,PAXOS-STANDARD-TOKEN,LISK,HOLO,NANO,BITCOIN-DIAMOND,BYTECOIN-BCN,REVAIN,STEEM,ICON,DIGIBYTE,BITSHARES,VERGE,SIACOIN,AETERNITY,STRATIS,GEMINI-DOLLAR,PUNDI-X,BYTOM,IOSTOKEN,KOMODO,DAI,STATUS,POPULOUS,GOLEM,ODEM,FACTOM,ELECTRONEUM,LOOPRING,PAYPIE,CRYPTONEX,REPO,MAIDSAFECOIN,ARDOR,HUOBI-TOKEN,INSIGHT-CHAIN,HYPERCASH,AURORA,MIXIN,WALTONCHAIN,ARK,PIVX,PROJECT-PAI,DECENTRALAND,REDDCOIN,THETA,LINKEY,DIGIXDAO,AION,POWER-LEDGER,KUCOIN-SHARES,TENX,BUGGYRA-COIN-ZERO,DENTACOIN,RAVENCOIN,MONACOIN,CRYPTO-COM,POLYMATH-NETWORK,STASIS-EURS,WANCHAIN,BANCOR,WAX,GXCHAIN,ELASTOS,ZCOIN
"Oct 10, 2017",4781.99,0.260733,299.87,321.59,0.555214,0.999441,50.72,0.018953,0.002225,,0.021531,1.39,0.477576,86.82,291.27,0.209909,29.31,11.54,,,235.65,4.12,2.32,0.001036,,,,,12.08,,8.09,0.197963,0.407469,0.194932,27.84,18.77,,4.92,,0.076068,,0.001342,,1.03,,0.011875,0.048051,0.005538,0.004212,0.343336,3.4,,,0.06642,,1.71,,0.023348,3.09,,,15.97,,0.161953,,,,0.397485,0.181779,,,9.64,,,7.12,2.57,3.23,,0.011485,0.001095,,,66.8,,,,2.04,,0.000128,,0.761928,8.37,,,,2.17,,1.52,,9.66
"Oct 09, 2017",4772.02,0.251825,297.39,314.16,0.557142,0.99978,50.16,0.017601,0.002181,,0.022114,1.4,0.469438,85.49,283.67,0.194931,29.1,11.5,,,229.49,4.13,2.32,0.000991,,,,,12.07,,7.5,0.186208,0.380589,0.189483,26.59,17.81,,4.7,,0.082052,,0.001291,,1.06,,0.011199,0.04389,0.00569,0.00421,0.340874,3.35,,,0.079878,,1.71,,0.02297,2.71,,,15.44,,0.162307,,,,0.390481,0.169204,,,7.57,,,6.23,2.37,3.36,,0.010087,0.001004,,,70.71,,,,1.88,,0.000115,,0.69098,8.2,,,,2.2,,1.82,,9.45
"Oct 08, 2017",4610.48,0.279944,308.61,342.21,0.604501,0.998442,53.14,0.018598,0.00253,,0.020477,1.22,0.500032,89.77,302.48,0.194807,32.07,12.12,,,241.06,4.44,2.35,0.001056,,,,,11.14,,7.7,0.184632,0.397137,0.192375,27.22,19.12,,4.66,,0.084258,,0.001301,,1.12,,0.011849,0.053516,0.005322,0.004163,0.385719,3.51,,,0.079839,,1.75,,0.024731,2.57,,,16.48,,0.181748,,,,0.424396,0.198538,,,7.17,,,6.91,2.23,3.27,,0.013406,0.000968,,,73.68,,,,1.88,,0.000119,,0.655201,6.84,,,,2.26,,1.84,,9.67
"Oct 07, 2017",4426.89,0.23861,311.12,360.78,0.588553,0.99932,52.58,0.020959,0.002459,,0.020941,1.58,0.538529,91.7,310.49,0.212189,36.14,12.28,,,253.98,5.02,2.38,0.001066,,,,,11.94,,8.54,0.187759,0.463657,0.214372,29.88,20.13,,5.19,,0.087153,,0.001286,,1.22,,0.013408,0.057954,0.006411,0.004606,0.394004,3.92,,,0.08874,,2.01,,0.027238,2.49,,,18.52,,0.217856,,,,0.461798,0.191566,,,7.14,,,7.98,2.56,3.57,,0.014457,0.001026,,,77.61,,,,2.13,,0.000114,,0.805991,7.5,,,,2.32,,2.13,,10.58
"Oct 06, 2017",4370.81,0.234039,308.59,363.01,0.599844,1,52.12,0.018403,0.002996,,0.018539,1.58,0.503448,91.19,306.88,0.211324,33.52,12.34,,,257.61,4.97,2.18,0.001056,,,,,11.69,,8.66,0.199481,0.475765,0.232911,30.51,19.61,,5.34,,0.07639,,0.001259,,1.21,,0.013681,0.060176,0.006633,0.004635,0.392858,3.69,,,0.095975,,1.86,,0.028313,2.74,,,17.62,,0.252989,,,,0.465543,0.187904,,,7.05,,,6.73,2.58,3.66,,0.014412,0.000963,,,71.16,,,,2.19,,0.000109,,0.527705,7.2,,,,2.28,,2.06,,11.06
"Oct 05, 2017",4328.41,0.237016,295.86,355.75,0.606157,1,51.67,0.014576,0.00332,,0.021489,1.68,0.540915,91.86,305.4,0.211072,32.28,11.95,,,254.82,4.97,2.13,0.001001,,,,,11.86,,8.8,0.179249,0.406538,0.232473,30.34,19.02,,5.41,,0.074828,,0.001261,,1.17,,0.013397,0.059119,0.006261,0.004626,0.367259,3.56,,,0.095917,,1.98,,0.027321,2.83,,,18.11,,0.228429,,,,0.441996,0.166957,,,6.89,,,6.83,2.74,3.43,,0.014462,0.000996,,,68.82,,,,2.12,,0.000118,,0.465901,7.17,,,,2.18,,2.03,,11.07
"Oct 04, 2017",4229.36,0.214774,292.66,358.45,0.601539,1,51.4,0.011851,0.00325,,0.021931,1.6,0.546982,90.41,305.46,0.218456,31.16,11.97,,,237.91,4.91,2.15,0.001024,,,,,11.63,,8.66,0.184051,0.397361,0.243567,30.78,18.99,,5.53,,0.077297,,0.001266,,1.18,,0.013521,0.053455,0.006353,0.004751,0.354188,3.64,,,0.098774,,1.95,,0.027554,2.34,,,17.06,,0.203048,,,,0.447794,0.177739,,,6.12,,,7.42,2.47,3.28,,0.013979,0.001054,,,69.23,,,,2.19,,0.000125,,0.445177,7.23,,,,2.21,,2.11,,11.14
"Oct 03, 2017",4317.48,0.203318,292.46,404.18,0.63123,1,52.35,0.012404,0.002447,,0.020816,1.82,0.561712,92.96,296.23,0.22274,33.61,12.41,,,252.94,4.73,1.92,0.001108,,,,,12.12,,9.24,0.194812,0.345535,0.265634,31.66,19.44,,5.7,,0.07631,,0.001317,,1.23,,0.013948,0.061949,0.006685,0.004832,0.365593,3.81,,,0.101226,,2.07,,0.027222,2.37,,,16.82,,0.164115,,,,0.459609,0.193841,,,6.08,,,7.79,2.79,3.52,,0.013968,0.001078,,,71.95,,,,2.36,,0.000122,,0.455395,7.4,,,,2.16,,2.26,,11.53
"Oct 02, 2017",4409.32,0.202676,297.48,421.19,0.654973,1,53.38,0.012962,0.002803,,0.025932,1.96,0.575398,91.54,308.68,0.231441,36.74,12.44,,,257.6,4.85,1.85,0.001085,,,,,11.88,,9.2,0.201903,0.356767,0.255674,34.21,19.37,,5.42,,0.076309,,0.001409,,1.31,,0.016084,0.078187,0.00726,0.005134,0.361038,3.91,,,0.101931,,2.2,,0.029902,2.48,,,17.07,,0.156927,,,,0.447615,0.204945,,,7.21,,,8.37,2.79,2.77,,0.013113,0.001188,,,76.92,,,,2.42,,0.00012,,0.480731,7.54,,,,2.21,,2.42,,12.39
"Oct 01, 2017",4403.74,0.206532,302.34,415.15,0.70776,0.999924,54.54,0.013688,0.001848,,0.024969,1.53,0.610183,93.22,315.8,0.24618,35.72,12.74,,,263.94,4.97,,0.001084,,,,,12.34,,9.82,0.21514,0.436647,0.255647,33.1,20.66,,5.51,,0.085315,,0.001392,,1.41,,0.017995,0.081689,0.00721,0.004901,0.350917,4.13,,,0.109201,,2.38,,0.031567,2.44,,,17.96,,0.177186,,,,0.458944,0.21235,,,7.9,,,7.42,2.9,2.99,,0.013947,0.001143,,,79.98,,,,2.73,,0.000129,,0.449816,8.14,,,,2.34,,2.43,,12.27
"Sep 30, 2017",4338.71,0.197529,301.46,432.63,0.721609,0.996488,55.14,0.013858,0.002261,,,1.28,0.620822,95.76,327.14,0.235162,34.21,12.98,,,277.53,5.04,,0.001145,,,,,11.59,,10.12,0.217415,0.451364,0.246012,34.58,21.19,,5.82,,0.0757,,0.001397,,1.47,,0.015719,0.085699,0.006948,0.00492,0.344498,4.44,,,0.106659,,2.22,,0.030619,2.33,,,18.46,,0.12327,,,,0.483175,0.16641,,,8.4,,,5.4,2.98,3.21,,0.01432,0.001217,,,79.88,,,,2.69,,0.000212,,0.468827,8.53,,,,2.32,,2.52,,13.29
"Sep 29, 2017",4163.07,0.193606,291.47,436.77,0.717272,0.999863,52.62,0.013204,0.001983,,,1.27,0.584418,94.5,327.7,0.237538,28.64,12.52,,,290.12,4.93,,0.001082,,,,,9.77,,9.75,0.21052,0.30844,0.236986,34.14,20.64,,5.7,,0.082599,,0.001429,,1.64,,0.014782,0.082354,0.006799,0.004949,0.360794,4.47,,,0.109507,,2.06,,0.027514,2.3,,,18.33,,0.090112,,,,0.487756,0.174028,,,6.5,,,5.53,2.76,3.07,,0.014464,0.001127,,,78.71,,,,2.5,,0.000196,,0.48225,7.92,,,,2.28,,2.32,,12.86
"Sep 28, 2017",4174.73,0.196131,299.15,447.81,0.815693,1,54.09,0.013863,0.002906,,,1.38,0.595896,97.23,338.25,0.238268,29.76,12.73,,,310.6,4.78,,0.00108,,,,,9.93,,10.49,0.216788,0.243795,0.249281,34.66,22.23,,5.99,,0.087693,,0.00145,,1.43,,0.015098,0.087078,0.006504,0.00511,0.366961,4.79,,,0.104185,,2.11,,0.028793,2.46,,,19.19,,0.081743,,,,0.493983,0.177424,,,6.69,,,6.21,2.96,3.19,,0.016305,0.001301,,,78.19,,,,2.78,,0.000197,,0.44012,9.57,,,,2.32,,2.32,,13.86
"Sep 27, 2017",4200.67,0.203299,306.47,457.31,0.633043,1,56.28,0.014378,0.002561,,,1.14,0.551005,101.04,346.43,0.243301,31.79,12.65,,,285.36,5.17,,0.001173,,,,,9.9,,10.34,0.232705,0.194586,0.232354,36.1,20.98,,6.32,,0.085819,,0.001293,,1.22,,0.015729,0.088603,0.006354,0.00547,0.36827,4.77,,,0.103423,,2.07,,0.029112,2.46,,,19.81,,0.06412,,,,0.518422,0.132864,,,5.94,,,3.99,3.2,3.23,,0.015719,0.001389,,,75.29,,,,3.09,,0.000175,,0.469551,10.14,,,,2.33,,2.41,,13.01
"Sep 26, 2017",3892.35,0.186119,287.44,441.83,0.561128,1,51.55,0.012388,0.001738,,,0.860747,0.515205,93.13,339.1,0.228646,26.38,11.24,,,231.47,4.79,,0.001151,,,,,9.34,,9.76,0.196489,0.194958,0.213436,33.46,18.82,,6.13,,0.081537,,0.001307,,1.09,,0.014439,0.079328,0.006239,0.004835,0.349306,4.39,,,0.100605,,1.97,,0.027296,2.63,,,17.6,,0.058719,,,,0.49528,0.130451,,,6,,,3,2.93,2.99,,0.015256,0.001287,,,70.8,,,,2.51,,0.000195,,0.45098,8.98,,,,2.18,,1.96,,11.83
"Sep 25, 2017",3926.07,0.181487,292.33,445.8,0.570774,1,51.58,0.012073,0.001777,,,0.917059,0.556207,93.64,345.09,0.232506,26.02,10.86,,,230.77,4.23,,0.001141,,,,,9.36,,10,0.194848,0.182198,0.215173,34.96,18.81,,6.15,,0.088588,,0.001219,,1.11,,0.01425,0.081056,0.006058,0.0048,0.367468,4.25,,,0.10486,,2.01,,0.023343,2.58,,,17.31,,0.058999,,,,0.504641,0.115682,,,6.02,,,2.2,3.18,2.99,,0.015587,0.001416,,,71.33,,,,2.32,,0.000168,,0.460741,8.62,,,,2.24,,2.04,,11.6
"Sep 24, 2017",3682.84,0.175787,282.48,421.03,0.546274,1,47.62,0.011563,0.002246,,,0.783268,0.521379,89.5,331.85,0.216154,19.79,10.44,,,205.63,3.97,,0.000892,,,,,8.04,,8.66,0.17738,0.170278,0.198249,33.72,17.84,,5.75,,0.075094,,0.001274,,1.07,,0.013505,0.069554,0.005772,0.004814,0.311695,3.97,,,0.107556,,1.78,,0.021889,2.46,,,16.53,,0.05906,,,,0.475649,0.119414,,,5.16,,,1.81,3.03,2.83,,0.014441,0.001176,,,68.36,,,,2.06,,0.000209,,0.452316,7.81,,,,2.11,,2.05,,11.15
"Sep 23, 2017",3792.4,0.177882,286.17,428.5,0.576697,1,49.27,0.011896,0.002346,,,0.770965,0.541796,91.85,350.79,0.222205,20.18,10.61,,,204.21,3.97,,0.000954,,,,,8.11,,9.03,0.187938,0.131129,0.211534,37.54,18,,5.98,,0.075108,,0.001139,,1.08,,0.013653,0.070597,0.005568,0.004736,0.339844,4.23,,,0.073366,,1.88,,0.022487,2.84,,,17.07,,0.05984,,,,0.489933,0.118398,,,5.27,,,1.77,3.16,2.98,,0.018695,0.000985,,,67.7,,,,2.08,,0.000313,,0.466693,7.99,,,,2.15,,2.58,,11.57
"Sep 22, 2017",3630.7,0.17351,264.31,415.09,0.569846,1,48.09,0.010776,0.001951,,,0.715893,0.50601,88.17,346.58,0.210635,18.69,10.26,,,195.84,3.77,,0.000772,,,,,7.68,,8.65,0.183742,0.150503,0.196522,31.13,17.01,,5.75,,0.077873,,0.001136,,1.01,,0.012606,0.069211,0.005389,0.003836,0.334637,3.93,,,0.069666,,1.65,,0.021342,2.6,,,15.56,,0.045695,,,,0.459998,0.115729,,,4.96,,,1.49,2.82,2.8,,0.01861,0.000941,,,64.05,,,,2.01,,0.000227,,0.448218,7.36,,,,2.02,,2.2,,11.48
"Sep 21, 2017",3631.04,0.171754,258.58,416.26,0.546153,1,46.61,0.0106,0.002079,,,0.70214,0.500724,86.24,330.05,0.210871,17.45,10.07,,,175.65,3.64,,0.000755,,,,,7.38,,8.12,0.178186,0.16968,0.202765,31.98,17.13,,5.39,,0.081971,,0.001272,,1.01,,0.012546,0.069107,0.005474,0.003971,0.320064,4.03,,,0.060953,,1.55,,0.021265,2.47,,,14.84,,0.038896,,,,0.477865,0.116184,,,5.02,,,1.26,2.76,2.92,,0.019851,0.000943,,,64.24,,,,1.61,,0.0003,,0.453647,7.28,,,,1.98,,1.95,,10.45
"Sep 20, 2017",3905.95,0.182078,283.74,476.05,0.612827,1,51.73,0.012236,0.002647,,,0.74789,0.566627,95.57,342.43,0.231746,19.75,11.25,,,187.86,4.07,,0.000862,,,,,8.79,,9.11,0.201347,0.189165,0.223386,36.07,18.5,,6.06,,0.10923,,0.001324,,1.12,,0.014882,0.079108,0.006352,0.004523,0.378479,4.75,,,0.046037,,1.89,,0.023876,2.95,,,17.49,,0.044034,,,,0.568158,0.113213,,,5.45,,,1.29,3.12,3.19,,0.022722,0.001053,,,70.8,,,,1.87,,0.000223,,0.47759,8.45,,,,2.16,,1.41,,10.6
"Sep 19, 2017",3924.97,0.184041,282.8,527.88,0.653363,1,52.84,0.011795,0.002291,,,0.802425,0.565168,97.72,324.26,0.237664,19.94,11.48,,,188.3,4.16,,0.00089,,,,,8.91,,9.92,0.204615,,0.211504,32.4,18.46,,6.2,,0.102891,,0.001426,,1.09,,0.013977,0.079411,0.00631,0.004583,0.382359,4.85,,,0.048224,,1.92,,0.024189,2.93,,,18.55,,0.04593,,,,0.556714,0.117597,,,5.82,,,1.52,3.25,3.29,,0.018237,0.00094,,,76.63,,,,1.98,,0.000156,,0.449215,9.2,,,,2.13,,1.22,,8.64
"Sep 18, 2017",4065.2,0.189768,293.5,479.32,0.704878,1,55.53,0.013455,0.003263,,,0.909202,0.606233,100.57,333,0.248516,21.22,11.79,,,193.16,4.34,,0.000947,,,,,9.62,,10.98,0.230369,,0.24581,30.94,19.02,,6.74,,0.087379,,0.001276,,1.22,,0.01461,0.089771,0.006548,0.005259,0.397115,5.37,,,0.050628,,2.16,,0.029291,3.33,,,19.63,,0.048723,,,,0.589092,0.105767,,,6.46,,,1.81,3.69,3.68,,0.02458,0.001022,,,73.92,,,,2.18,,0.000168,,0.466362,8.63,,,,2.24,,1.06,,7.52
"Sep 17, 2017",3582.88,0.178393,251.75,419.86,0.648592,1.01,48.49,0.011211,0.00332,,,0.789589,0.497046,93.74,313.84,0.204067,19.86,10.02,,,174.18,3.64,,0.000853,,,,,8.27,,9.87,0.207021,,0.235859,29.79,17.64,,5.57,,0.080839,,0.001259,,1.09,,0.012202,0.071629,0.005924,0.004036,0.343407,4.44,,,0.044561,,1.87,,0.021799,2.92,,,17.35,,0.047464,,,,0.533679,0.099854,,,5.08,,,1.7,3.3,3.25,,0.024739,0.000926,,,65.8,,,,2.06,,0.000116,,0.418483,7.03,,,,1.95,,0.946189,,6.6
"Sep 16, 2017",3625.04,0.179082,246.52,440.22,0.627565,1,48.26,0.011699,0.001831,,,0.804198,0.487239,95.29,298.86,0.207831,20.76,9.93,,,172.46,3.76,,0.000867,,,,,8.25,,9.93,0.209666,,0.220771,30.89,17.67,,5.56,,0.078238,,0.001304,,1.12,,0.012421,0.072316,0.005909,0.004298,0.359813,4.39,,,0.045474,,1.8,,0.021437,2.79,,,17.89,,0.051594,,,,0.535006,0.10207,,,5.57,,,1.73,3.61,3.15,,,0.000929,,,64.62,,,,2.17,,0.000142,,0.427467,7.25,,,,1.98,,0.930694,,6.59
"Sep 15, 2017",3637.52,0.181358,250.46,424.02,0.664289,1.01,48.21,0.012097,0.001801,,,0.799709,0.48051,99.85,284.36,0.211752,18.74,10.24,,,181.06,3.78,,0.000865,,,,,8.47,,9.95,0.205293,,0.189134,29.7,18.31,,5.58,,0.081267,,0.001194,,1.14,,0.012569,0.075739,0.005318,0.003731,0.346622,4.62,,,0.044417,,1.69,,0.021755,3.01,,,18.05,,0.054253,,,,0.543111,0.088152,,,6.01,,,1.73,3.92,3.32,,,0.000966,,,68.84,,,,2.22,,0.000154,,0.429105,7.44,,,,1.95,,1.07,,6.92
"Sep 14, 2017",3154.95,0.164167,213.91,367.04,0.603217,1,41.58,0.011038,0.001427,,,0.678784,0.445019,83.04,236.24,0.164254,15.69,9.13,,,158.88,3.09,,0.000854,,,,,7.6,,8.08,0.17501,,0.153102,23.83,15.76,,4.36,,0.080157,,0.001544,,0.994543,,0.011096,0.07638,0.0047,0.003693,0.299577,3.78,,,0.039368,,1.45,,0.01979,2.64,,,15.15,,0.041946,,,,0.408422,0.116828,,,6.46,,,1.56,3.49,2.65,,,0.000838,,,58.97,,,,1.74,,0.000114,,0.388856,5.58,,,,1.71,,1.17,,6.3
"Sep 13, 2017",3882.59,0.200778,277.11,503.61,0.728994,1,61.73,0.015328,0.001988,,,0.937204,0.55682,111.33,301.29,0.233825,20.06,14.11,,,197.22,3.95,,0.001398,,,,,11.94,,10.61,0.223347,,0.19296,26.73,20.59,,6.57,,0.086453,,0.001772,,1.23,,0.014735,0.113004,0.006433,0.005634,0.368998,5.01,,,0.039485,,1.74,,0.026371,3.29,,,20.37,,0.046747,,,,0.535843,0.125197,,,11.19,,,1.94,3.56,3.07,,,0.001084,,,74.36,,,,2.33,,0.00015,,0.479597,7.44,,,,2.12,,1.57,,8.51
"Sep 12, 2017",4130.81,0.209303,291.46,510.41,0.836077,1.01,64.23,0.016324,,,,1.04,0.591949,111.89,325.97,0.249074,20.97,14.44,,,207.77,4.38,,0.00144,,,,,13.51,,11.59,0.255598,,0.211839,27.73,21.23,,7.02,,0.097107,,0.001767,,1.22,,0.016239,0.120208,0.007003,0.005721,0.433167,5.53,,,0.041766,,1.94,,0.028436,3.19,,,22.1,,0.050735,,,,0.597057,0.132628,,,11.41,,,1.8,3.71,3.14,,,0.001126,,,78,,,,2.53,,0.000166,,0.510081,8.54,,,,2.32,,1.53,,8.52
"Sep 11, 2017",4161.27,0.214441,294.53,537.81,0.730869,1,66.04,0.016993,,,,1.03,0.558273,112.75,318.4,0.252026,21.88,14.61,,,208.77,4.35,,0.001463,,,,,14.28,,11.33,0.275226,,0.212974,29.01,20.92,,6.7,,0.104886,,0.001565,,1.23,,0.017557,0.11317,0.007578,0.005858,0.363583,5.6,,,0.045234,,2.07,,0.028615,3.29,,,23.37,,0.044576,,,,0.622159,0.127516,,,11.83,,,2.12,3.7,3.24,,,0.001179,,,85.84,,,,2.55,,0.000169,,0.508828,8.73,,,,2.38,,1.94,,8.67
"Sep 10, 2017",4122.94,0.213031,288.75,537.07,0.739763,1.01,61.61,0.016269,,,,0.942159,0.495607,112.33,320.11,0.256975,22.75,13.66,,,212.91,4.41,,0.001395,,,,,12.78,,11.4,0.24655,,0.200025,28.69,21.55,,6.57,,0.110993,,0.001757,,1.32,,0.015318,0.101345,0.007962,0.005716,0.384103,5.86,,,0.045212,,2.3,,0.02941,3.5,,,23.51,,0.045183,,,,0.615799,0.129348,,,11.42,,,1.58,2.97,3.39,,,0.001234,,,79.64,,,,2.57,,0.00017,,0.506391,8.97,,,,2.31,,1.32,,8.53
"Sep 09, 2017",4226.06,0.209995,294.4,547.47,0.791608,1,66.01,0.017095,,,,0.989301,0.560809,116.27,323.14,0.267264,21.96,14.89,,,213.79,4.46,,0.001568,,,,,13.32,,12.22,0.257112,,0.219077,30.4,22.28,,6.9,,0.12198,,0.001708,,1.4,,0.01628,0.111051,0.006945,0.005963,0.429527,5.76,,,0.045487,,2.51,,0.031109,3.67,,,25.07,,0.047638,,,,0.622342,0.135448,,,12.36,,,1.63,2.8,3.69,,,0.001258,,,94,,,,2.67,,0.000172,,0.511343,9.38,,,,2.4,,1.16,,9.15
"Sep 08, 2017",4228.75,0.211518,296.5,583.1,0.832764,1.01,67.79,0.017447,,,,1.01,0.540475,118.04,333.21,0.268641,24.86,15.2,,,213.99,4.5,,0.001596,,,,,13.5,,11.45,0.259444,,0.215725,31.53,22.26,,6.91,,0.123656,,0.001979,,1.37,,0.016374,0.110796,0.006869,0.006098,0.431868,5.71,,,0.048414,,2.91,,0.030796,3.56,,,26.27,,0.047308,,,,0.61679,0.155623,,,12.47,,,1.29,2.56,3.69,,,0.001253,,,78.25,,,,2.73,,0.000166,,0.52264,9.7,,,,2.44,,1.54,,9.09
"Sep 07, 2017",4599.88,0.22364,329.43,652.85,0.977272,1,78.48,0.020096,,,,1.37,0.645758,120.84,343.91,0.293376,30.78,17.81,,,247.32,4.98,,0.001928,,,,,14.74,,12.87,0.308967,,0.247884,33.93,23.79,,7.48,,0.125833,,0.002028,,1.56,,0.018141,0.142661,0.007367,0.007636,0.569701,6.17,,,0.045743,,3.52,,0.037892,3.93,,,27.98,,0.059468,,,,0.673047,0.148698,,,19.4,,,1.52,2.64,4.15,,,0.001344,,,90.36,,,,3.18,,0.000186,,0.562123,10.41,,,,2.7,,1.72,,10.72
"Sep 06, 2017",4597.12,0.226186,334.34,638.18,0.914359,1.01,80.11,0.020346,,,,1.09,0.741663,121.63,347.17,0.301941,21.36,19.02,,,247.01,5.16,,0.002019,,,,,11.4,,11.64,0.254545,,0.225347,34.74,23.79,,6.96,,0.14242,,0.001947,,1.56,,0.019357,0.16014,0.007867,0.008119,0.560394,6.22,,,0.058112,,3.28,,0.040333,4.17,,,26.46,,0.04446,,,,0.678201,0.130319,,,9.68,,,1.07,2.62,4.01,,,0.001433,,,88.75,,,,2.97,,0.000187,,0.583702,9.8,,,,2.69,,2.39,,11.59
"Sep 05, 2017",4376.53,0.215189,312.99,541.71,0.883708,1,71.29,0.018567,,,,0.973716,0.613085,118.82,327.23,0.286227,22.8,16.58,,,226.88,4.98,,0.001908,,,,,11.71,,10.98,0.240646,,0.218497,34.08,22.94,,6.08,,0.131015,,0.001881,,1.34,,0.019844,0.122084,0.006843,0.007344,0.298899,6.03,,,0.049044,,3.19,,0.031053,3.92,,,25.3,,0.037301,,,,0.622122,0.117797,,,9.03,,,1.21,2.52,3.58,,,0.001369,,,76.83,,,,2.92,,0.000156,,0.513977,9.84,,,,2.52,,1.45,,10.84
"Sep 04, 2017",4236.31,0.204968,295.17,517.24,0.850526,1.03,65.21,0.017625,,,,1.05,0.566472,106.17,316.13,0.27322,21.83,15.84,,,218.35,4.66,,0.001786,,,,,10.98,,8.78,0.237356,,0.201452,32.27,21.81,,5.86,,0.124473,,0.002181,,1.17,,0.019126,0.110996,0.005827,0.006659,0.912464,5.77,,,0.060919,,2.33,,0.029522,3.62,,,24.3,,0.035719,,,,0.5732,0.140358,,,9.03,,,1.85,2.25,3.13,,,0.001242,,,72.35,,,,2.75,,0.000172,,0.536666,9.71,,,,2.38,,1.69,,9.71
"Sep 03, 2017",4582.96,0.228811,347.48,607.43,1.25,1,76.84,0.021296,,,,1.58,0.743968,126.01,356.39,0.307264,30.32,18.57,,,260.09,5.2,,0.002153,,,,,15.29,,10.57,0.287915,,0.241242,36.64,24.91,,7.08,,0.152921,,0.002024,,1.39,,0.025323,0.14144,0.005725,0.008434,1.18,6.59,,,0.106528,,3.05,,0.039323,3.85,,,27.64,,0.084183,,,,0.675906,0.140028,,,20.85,,,2.97,2.56,3.63,,,0.001385,,,91.5,,,,3.53,,0.000139,,0.508075,12.73,,,,2.84,,2.75,,12.13
"Sep 02, 2017",4578.77,0.226669,348.98,575.9,1.23,1.02,79.02,0.020837,,,,1.99,0.695547,124.8,350.17,0.295884,31.72,20.08,,,254.03,5.23,,0.002226,,,,,16.4,,10.8,0.305877,,0.244449,36.33,24.24,,6.72,,0.151971,,0.002432,,1.34,,0.02198,0.148976,0.004931,0.008397,0.958489,6.34,,,0.126199,,1.99,,0.041256,3.75,,,27.2,,0.060716,,,,0.66061,0.147426,,,28.55,,,1.87,2.37,3.33,,,0.001382,,,84.71,,,,3.6,,0.000184,,0.496026,9.2,,,,2.85,,3.02,,13.19
"Sep 01, 2017",4892.01,0.248479,387.74,622.17,1.3,1,86.04,0.023954,,,,2.38,0.807778,141.2,393.35,0.33231,32.01,21.94,,,305.11,5.74,,0.002543,,,,,18.26,,11.97,0.385751,,0.292161,41.35,28.59,,7.41,,0.170096,,0.002441,,1.59,,0.025204,0.169329,0.005311,0.008824,1.29,7.25,,,0.147444,,1.45,,0.047526,4.06,,,32.69,,0.075265,,,,0.713048,0.139713,,,33.34,,,1.55,2.54,3.94,,,0.001475,,,97.34,,,,4,,0.000148,,0.500976,11.31,,,,3.23,,3.5,,14.33
"Aug 31, 2017",4703.39,0.25563,383.04,588.17,1.3,1,71.06,0.022405,,,,2.2,0.842424,140.41,378.32,0.337213,33.16,16.38,,,283.29,5.94,,0.002064,,,,,17.3,,11.74,0.369852,,0.271803,38.09,26.36,,7.09,,0.163037,,0.002672,,1.56,,0.019065,0.147028,0.006395,0.008333,1.11,7.28,,,0.172265,,1.5,,0.048105,3.64,,,29.65,,0.133323,,,,0.658425,0.137814,,,33.58,,,0.611966,2.4,3.31,,,0.0018,,,98.48,,,,4.27,,0.00019,,0.484205,12.4,,,,3.18,,3.59,,14.23
"Aug 30, 2017",4565.3,0.228006,378.48,575.21,1.23,1,64.17,0.021224,,,,2.35,0.869647,132.38,368.34,0.295817,33.1,15.66,,,271.64,5.48,,0.002105,,,,,16.84,,11.07,0.33193,,0.237483,38.4,25.15,,5.95,,0.166676,,0.001892,,1.45,,0.021236,0.144718,0.005088,0.008481,1.07,7.33,,,0.139908,,1.53,,0.046585,3.87,,,30.3,,0.10481,,,,0.667527,0.139428,,,27.36,,,0.63537,2.35,2.83,,,0.001237,,,100.06,,,,4.35,,0.000183,,0.472511,17.39,,,,3.18,,3.61,,13.34
"Aug 29, 2017",4579.02,0.218564,370.67,552.93,1.31,1,63.17,0.020104,,,,2.33,0.811961,133.04,359.55,0.283717,33.66,15.79,,,270.3,5.45,,0.001867,,,,,19.15,,9.46,0.359571,,0.246818,35.39,25.08,,6.03,,0.152304,,0.001702,,1.43,,0.016836,0.140929,0.003541,0.007948,1.04,6.96,,,0.165634,,1.65,,0.049473,3.89,,,29.48,,,,,,0.639214,0.144408,,,32.48,,,0.893933,2.58,2.94,,,0.001149,,,98.77,,,,4.23,,0.000184,,0.486759,21.17,,,,3.18,,3.79,,12.54
